t,V,N,m,h
34.1,-9.720011973390843,0.6942980971071839,0.04700702652567891,0.1155206129069402
34.2,-9.878361670539064,0.6855308567943117,0.031248455416201363,0.12535842633565245
34.3,-9.89303820260493,0.6768998801523403,0.02334056019826975,0.1351061778090457
34.4,-9.844864333795819,0.6684208021764084,0.019457140059887048,0.14471439199674335
34.5,-9.76748356471407,0.6600991060679595,0.01760655227737816,0.154162841351976
34.6,-9.675085688282435,0.6519360568108735,0.01677939240199789,0.1634435457671914
34.7,-9.573802721509265,0.6439311441100326,0.016469458705176795,0.1725537239210431
34.8,-9.466356898302063,0.6360831034571167,0.016423845171743664,0.18149285564073728
34.9,-9.353988030966983,0.6283903537822749,0.016516302957739547,0.19026143098472226
35.0,-9.237273509606132,0.6208511903000595,0.016683807139164883,0.19886040287685258
35.1,-9.11648746437476,0.6134638717228029,0.01689491490785196,0.2072909406988409
35.2,-8.991762932470854,0.6062266605151106,0.01713399307491485,0.21555431631261698
